"Product Name","Product ID","SKU","Size","Color","Price","Currency","Fulfillment Location","Store Name","Stock Location","On Hand"
"SHELTER CLOTH DOG COAT","703060861504","F0820233385-1-DkTan-L-VNM","L","DarkTan",110.0,"USD","50003","Portland","Main",0
"SHELTER CLOTH DOG COAT","703060861511","F0820233385-1-DkTan-XL-VNM","XL","DarkTan",119.0,"USD","50003","Portland","Main",0
"FILSON WORKSHOP APRON","703060863263","F20244579-1-OtterGreen-000000074","One Size","OtterGreen",93.75,"USD","50003","Portland","Main",0
"SHORT DUCKBILL CAP","703060865434","F1320234378-1-DkTan-OS-USA","One Size","DarkTan",75.0,"USD","50003","Portland","Main",0
"JAC-SHIRT","703060865458","F1420251028-1-DkTan-S-USA","S","DarkTan",197.5,"USD","50003","Portland","Main",0
"JAC-SHIRT","703060865496","F1420251028-1-DkTan-M-USA","M","DarkTan",197.5,"USD","50003","Portland","Main",-1
"JAC-SHIRT","703060865557","F1420251028-1-DkTan-L-USA","L","DarkTan",197.5,"USD","50003","Portland","Main",0
"JAC-SHIRT","703060865595","F1420251028-1-DkTan-XS-USA","XS","DarkTan",197.5,"USD","50003","Portland","Main",0
"JAC-SHIRT","703060865632","F1420251028-1-DkTan-XL-USA","XL","DarkTan",197.5,"USD","50003","Portland","Main",3
"JAC-SHIRT","703060865670","F1420251028-1-DkTan-2XL-USA","XXL","DarkTan",197.5,"USD","50003","Portland","Main",1
"JAC-SHIRT","703060865755","F20251028-1-DarkTan-000000048","L Long","DarkTan",197.5,"USD","50003","Portland","Main",0
"JAC-SHIRT","703060865793","F20251028-1-DarkTan-000000049","M Long","DarkTan",197.5,"USD","50003","Portland","Main",0
"JAC-SHIRT","703060865830","F20251028-1-DarkTan-000000050","XL Long","DarkTan",197.5,"USD","50003","Portland","Main",0
"JAC-SHIRT","703060865878","F20251028-1-DarkTan-000000051","XXL Long","DarkTan",197.5,"USD","50003","Portland","Main",0
"Short Tin Cruiser","703060865915","11010410-fco-003956989","S","Spruce",395.0,"USD","50003","Portland","Main",0
"Short Tin Cruiser","703060865922","11010410-fco-003956988","M","Spruce",395.0,"USD","50003","Portland","Main",0
"Short Tin Cruiser","703060865939","11010410-fco-003956990","L","Spruce",395.0,"USD","50003","Portland","Main",0
"Short Tin Cruiser","703060865946","11010410-fco-003957002","XL","Spruce",395.0,"USD","50003","Portland","Main",0
"Short Tin Cruiser","703060865953","11010410-fco-003957003","XXL","Spruce",395.0,"USD","50003","Portland","Main",0
"MACKINAW CRUISER","703060885074","F1420251928-1-GldOchOm-S-USA","S","GoldOchre",495.0,"USD","50003","Portland","Main",0
"MACKINAW CRUISER","703060885081","F1420251928-1-GldOchOm-M-USA","M","GoldOchre",495.0,"USD","50003","Portland","Main",0
"MACKINAW CRUISER","703060885098","F1420251928-1-GldOchOm-L-USA","L","GoldOchre",495.0,"USD","50003","Portland","Main",0
"MACKINAW CRUISER","703060885104","F1420251928-1-GldOchOm-XS-USA","XS","GoldOchre",495.0,"USD","50003","Portland","Main",0
"MACKINAW CRUISER","703060885111","F1420251928-1-GldOchOm-XL-USA","XL","GoldOchre",495.0,"USD","50003","Portland","Main",0
"MACKINAW CRUISER","703060885128","F1420251928-1-GldOchOm-2XL-USA","XXL","GoldOchre",495.0,"USD","50003","Portland","Main",0
"POPEYE PULLOVER HOODIE (FAST TRACK)","703060885425","F20248628-1-RedMuscle-020010271","S","RedMuscle",125.0,"USD","50003","Portland","Main",0
"POPEYE PULLOVER HOODIE (FAST TRACK)","703060885432","F20248628-1-RedMuscle-020010272","M","RedMuscle",125.0,"USD","50003","Portland","Main",0
"POPEYE PULLOVER HOODIE (FAST TRACK)","703060885449","F20248628-1-RedMuscle-020010273","L","RedMuscle",125.0,"USD","50003","Portland","Main",0
"POPEYE PULLOVER HOODIE (FAST TRACK)","703060885463","F20248628-1-RedMuscle-020010275","XL","RedMuscle",125.0,"USD","50003","Portland","Main",0
"POPEYE PULLOVER HOODIE (FAST TRACK)","703060885470","F20248628-1-RedMuscle-020010276","XXL","RedMuscle",125.0,"USD","50003","Portland","Main",0
"JAC-SHIRT","703060885968","F1420251028-1-DkTan-LL-USA","L Long","DarkTan",197.5,"USD","50003","Portland","Main",0
"JAC-SHIRT","703060886026","F1420251028-1-DkTan-2XLL-USA","XXL Long","DarkTan",197.5,"USD","50003","Portland","Main",0
"MOLESKIN SEATTLE SHIRT","703060886224","F1411010394-1-DkNvy-S-PRT","S","DarkNavy",195.0,"USD","50003","Portland","Main",0
"MOLESKIN SEATTLE SHIRT","703060886231","F1411010394-1-DkNvy-M-PRT","M","DarkNavy",199.0,"USD","50003","Portland","Main",0
"MOLESKIN SEATTLE SHIRT","703060886248","F1411010394-1-DkNvy-L-PRT","L","DarkNavy",195.0,"USD","50003","Portland","Main",0
"MOLESKIN SEATTLE SHIRT","703060886255","F1411010394-1-DkNvy-XS-PRT","XS","DarkNavy",195.0,"USD","50003","Portland","Main",3
"MOLESKIN SEATTLE SHIRT","703060886262","F1411010394-1-DkNvy-XL-PRT","XL","DarkNavy",195.0,"USD","50003","Portland","Main",0
"MOLESKIN SEATTLE SHIRT","703060886279","F11010394-1-DarkNavy-000170253","XXL","DarkNavy",195.0,"USD","50003","Portland","Main",0
"MOLESKIN SEATTLE SHIRT","703060886293","F1411010394-1-DkNvy-3XL-PRT","XXXL","DarkNavy",195.0,"USD","50003","Portland","Main",0
"MACKINAW CRUISER","703060886460","F1420251928-1-GldOchOm-XLL-USA","XL Long","GoldOchre",495.0,"USD","50003","Portland","Main",0
"INSULATED PACKER HAT","703060886576","F1320240578-1-DkTan-M-LKA","M","DarkTan",57.0,"USD","50003","Portland","Main",0
"INSULATED PACKER HAT","703060886583","F1320240578-1-OtrGrn-M-LKA","M","OtterGreen",28.5,"USD","50003","Portland","Main",0
"INSULATED PACKER HAT","703060886613","F1320240578-1-DkTan-L-LKA","L","DarkTan",57.0,"USD","50003","Portland","Main",0
"INSULATED PACKER HAT","703060886675","F1320240578-1-DkTan-XL-LKA","XL","DarkTan",57.0,"USD","50003","Portland","Main",0
"Tin Cloth Cruiser Jacket","703060887528","11010005-fco-000000088","S","OtterGreen",395.0,"USD","50003","Portland","Main",0
"Tin Cloth Cruiser Jacket","703060887535","11010005-fco-000000053","M","OtterGreen",395.0,"USD","50003","Portland","Main",0
"Tin Cloth Cruiser Jacket","703060887542","11010005-fco-000000052","L","OtterGreen",395.0,"USD","50003","Portland","Main",0
"Tin Cloth Cruiser Jacket","703060887559","11010005-fco-000000054","XL","OtterGreen",395.0,"USD","50003","Portland","Main",0
"Tin Cloth Cruiser Jacket","703060887566","11010005-fco-000000055","XXL","OtterGreen",395.0,"USD","50003","Portland","Main",0
"MESH SNAP-BACK LOGGER CAP","703060887733","F1320172157-1-Nvy-OS-USA","One Size","Navy",28.5,"USD","50003","Portland","Main",0
"MACKINAW CAP","703060888051","F1320252978-1-GldOchOm-S-USA","S","GoldOchre",66.5,"USD","50003","Portland","Main",0
"MACKINAW CAP","703060888068","F1320252978-1-GldOchOm-M-USA","M","GoldOchre",66.5,"USD","50003","Portland","Main",0
"MACKINAW CAP","703060888075","F1320252978-1-GldOchOm-L-USA","L","GoldOchre",66.5,"USD","50003","Portland","Main",0
"MACKINAW CAP","703060888082","F1320252978-1-GldOchOm-XL-USA","XL","GoldOchre",66.5,"USD","50003","Portland","Main",0
"MACKINAW CAP","703060888099","F1320252978-1-GldOchOm-2XL-USA","XXL","GoldOchre",66.5,"USD","50003","Portland","Main",0
"MACKINAW CAP","703060888105","F1320252978-1-BlkChrStp-S-USA","S","BlkChRope",95.0,"USD","50003","Portland","Main",0
"MACKINAW CAP","703060888112","F1320252978-1-BlkChrStp-M-USA","M","BlkChRope",95.0,"USD","50003","Portland","Main",0
"MACKINAW CAP","703060888129","F1320252978-1-BlkChrStp-L-USA","L","BlkChRope",95.0,"USD","50003","Portland","Main",0
"MACKINAW CAP","703060888136","F1320252978-1-BlkChrStp-XL-USA","XL","BlkChRope",95.0,"USD","50003","Portland","Main",0
"MACKINAW CAP","703060888143","F1320252978-1-BlkChrStp-2XL-USA","XXL","BlkChRope",95.0,"USD","50003","Portland","Main",0
"Tin Cloth Cruiser Jacket","703060888464","11010005-fco-000001491","XS","OtterGreen",395.0,"USD","50003","Portland","Main",0
"MACKINAW WOOL PANTS","703060888532","F1420238732-1-DkSpr-32x34-USA","32x34","DarkSpruce",445.0,"USD","50003","Portland","Main",0
"MACKINAW WOOL PANTS","703060888570","F1420238732-1-DkSpr-34x34-USA","34x34","DarkSpruce",445.0,"USD","50003","Portland","Main",0
"MACKINAW WOOL PANTS","703060888594","F1420238732-1-DkSpr-36x34-USA","36x34","DarkSpruce",445.0,"USD","50003","Portland","Main",0
"MACKINAW WOOL PANTS","703060888822","F1420238732-1-RedNvyPd-32x34-USA","32x34","MckRedNavy",445.0,"USD","50003","Portland","Main",0
"MACKINAW WOOL PANTS","703060888884","F1420238732-1-RedNvyPd-36x34-USA","36x34","MckRedNavy",445.0,"USD","50003","Portland","Main",0
"LINED WOOL PACKER COAT","703060889973","F1420253828-1-BlkChrStp-S-USA","S","BlkChRope",731.25,"USD","50003","Portland","Main",0
"LINED WOOL PACKER COAT","703060889980","F1420253828-1-BlkChrStp-M-USA","M","BlkChRope",731.25,"USD","50003","Portland","Main",0
"LINED WOOL PACKER COAT","703060889997","F1420253828-1-BlkChrStp-L-USA","L","BlkChRope",731.25,"USD","50003","Portland","Main",0
"LINED WOOL PACKER COAT","703060890009","F1420253828-1-BlkChrStp-XS-USA","XS","BlkChRope",731.25,"USD","50003","Portland","Main",0
"LINED WOOL PACKER COAT","703060890016","F1420253828-1-BlkChrStp-XL-USA","XL","BlkChRope",731.25,"USD","50003","Portland","Main",0
"LINED WOOL PACKER COAT","703060890023","F1420253828-1-BlkChrStp-2XL-USA","XXL","BlkChRope",731.25,"USD","50003","Portland","Main",0
"ANCHORAGE WORK PANTS","703060890344","F1420228179-1-Chr-32-LKA","32","Charcoal",72.5,"USD","50003","Portland","Main",0
"ANCHORAGE WORK PANTS","703060890368","F1420228179-1-GryKha-32-LKA","32","GrayKhaki",72.5,"USD","50003","Portland","Main",0
"ANCHORAGE WORK PANTS","703060890405","F1420228179-1-Chr-34-LKA","34","Charcoal",72.5,"USD","50003","Portland","Main",0
"ANCHORAGE WORK PANTS","703060890429","F1420228179-1-GryKha-34-LKA","34","GrayKhaki",72.5,"USD","50003","Portland","Main",0
"ANCHORAGE WORK PANTS","703060890467","F1420228179-1-Chr-36-LKA","36","Charcoal",72.5,"USD","50003","Portland","Main",0
"ANCHORAGE WORK PANTS","703060890481","F1420228179-1-GryKha-36-LKA","36","GrayKhaki",72.5,"USD","50003","Portland","Main",0
"ANCHORAGE WORK PANTS","703060890528","F1420228179-1-Chr-38-LKA","38","Charcoal",72.5,"USD","50003","Portland","Main",0
"ANCHORAGE WORK PANTS","703060890542","F1420228179-1-GryKha-38-LKA","38","GrayKhaki",72.5,"USD","50003","Portland","Main",0
"ANCHORAGE WORK PANTS","703060890580","F1420228179-1-Chr-40-LKA","40","Charcoal",72.5,"USD","50003","Portland","Main",-1
"ANCHORAGE WORK PANTS","703060890603","F1420228179-1-GryKha-40-LKA","40","GrayKhaki",72.5,"USD","50003","Portland","Main",0
"ANCHORAGE WORK PANTS","703060890641","F1420228179-1-Chr-42-LKA","42","Charcoal",72.5,"USD","50003","Portland","Main",-1
"ANCHORAGE WORK PANTS","703060890665","F1420228179-1-GryKha-42-LKA","42","GrayKhaki",72.5,"USD","50003","Portland","Main",-1
"ANCHORAGE WORK PANTS","703060890702","F1420228179-1-Chr-30-LKA","30","Charcoal",72.5,"USD","50003","Portland","Main",0
"ANCHORAGE WORK PANTS","703060890726","F1420228179-1-GryKha-30-LKA","30","GrayKhaki",72.5,"USD","50003","Portland","Main",0
"RUGGED TWILL UTILITY PANTS","703060895646","F1420228180-1-Root-32-LKA","32","Root",76.5,"USD","50003","Portland","Main",0
"RUGGED TWILL UTILITY PANTS","703060895653","F1420228180-1-Root-34-LKA","34","Root",76.5,"USD","50003","Portland","Main",0
"RUGGED TWILL UTILITY PANTS","703060895660","F1420228180-1-Root-36-LKA","36","Root",76.5,"USD","50003","Portland","Main",0
"RUGGED TWILL UTILITY PANTS","703060895677","F1420228180-1-Root-38-LKA","38","Root",76.5,"USD","50003","Portland","Main",0
"RUGGED TWILL UTILITY PANTS","703060895684","F1420228180-1-Root-40-LKA","40","Root",76.5,"USD","50003","Portland","Main",0
"RUGGED TWILL UTILITY PANTS","703060895691","F1420228180-1-Root-42-LKA","42","Root",76.5,"USD","50003","Portland","Main",0
"RUGGED TWILL UTILITY PANTS","703060895707","F1420228180-1-Root-30-LKA","30","Root",76.5,"USD","50003","Portland","Main",0
"INSULATED TIN CLOTH PANTS","703060895714","F1420233131-1-DkTan-32-LKA","32","DarkTan",206.5,"USD","50003","Portland","Main",0
"INSULATED TIN CLOTH PANTS","703060895721","F1420233131-1-DkTan-34-LKA","34","DarkTan",206.5,"USD","50003","Portland","Main",0
"INSULATED TIN CLOTH PANTS","703060895738","F20233131-1-DarkTan-000002056","36","DarkTan",206.5,"USD","50003","Portland","Main",0
"INSULATED TIN CLOTH PANTS","703060895745","F1420233131-1-DkTan-38-LKA","38","DarkTan",206.5,"USD","50003","Portland","Main",0
"TIN CLOTH UPLAND PANT","703060895783","F1420233132-1-MarshOlv-32-LKA","32","MarshOlive",52.5,"USD","50003","Portland","Main",0
"TIN CLOTH UPLAND PANT","703060895790","F1420233132-1-MarshOlv-34-LKA","34","MarshOlive",52.5,"USD","50003","Portland","Main",0
"TIN CLOTH UPLAND PANT","703060895806","F1420233132-1-MarshOlv-36-LKA","36","MarshOlive",52.5,"USD","50003","Portland","Main",0
"TIN CLOTH UPLAND PANT","703060895813","F1420233132-1-MarshOlv-38-LKA","38","MarshOlive",52.5,"USD","50003","Portland","Main",0
"TIN CLOTH UPLAND PANT","703060895820","F1420233132-1-MarshOlv-40-LKA","40","MarshOlive",52.5,"USD","50003","Portland","Main",0
"TIN CLOTH UPLAND PANT","703060895837","F1420233132-1-MarshOlv-42-LKA","42","MarshOlive",52.5,"USD","50003","Portland","Main",0
"TIN CLOTH UPLAND PANT","703060895844","F1420233132-1-MarshOlv-30-LKA","30","MarshOlive",52.5,"USD","50003","Portland","Main",0
"TIN CLOTH UPLAND PANT","703060895998","F1420233132-1-MarshOlv-28-LKA","28","MarshOlive",52.5,"USD","50003","Portland","Main",0
"ANCHORAGE WORK PANTS","703060896018","F1420228179-1-GryKha-28-LKA","28","GrayKhaki",72.5,"USD","50003","Portland","Main",0
"DRY TIN 5 POCKET PANT","703060896032","F20155578-1-Whiskey-020402531","28x32","Whiskey",155.0,"USD","50003","Portland","Main",0
"DRY TIN 5 POCKET PANT","703060896049","F1420155578-1-MarshOlv-28x34-LKA","28x34","MarshOlive",155.0,"USD","50003","Portland","Main",2
"FILSON X AZULADO LINED RANCH ROPER BOOT","703060896056","F1320254528-1-Brn-8-CHN","8","Brown",375.0,"USD","50003","Portland","Main",0
"FILSON X AZULADO LINED RANCH ROPER BOOT","703060896063","F1320254528-1-Brn-10-CHN","10","Brown",375.0,"USD","50003","Portland","Main",0
"FILSON X AZULADO LINED RANCH ROPER BOOT","703060896070","F1320254528-1-Brn-12-CHN","12","Brown",375.0,"USD","50003","Portland","Main",0
"FILSON X AZULADO LINED RANCH ROPER BOOT","703060896087","F1320254528-1-Brn-13-CHN","13","Brown",375.0,"USD","50003","Portland","Main",0
"FILSON X AZULADO LINED RANCH ROPER BOOT","703060896094","F1320254528-1-Brn-11-CHN","11","Brown",375.0,"USD","50003","Portland","Main",0
"FILSON X AZULADO LINED RANCH ROPER BOOT","703060896100","F1320254528-1-Brn-9-CHN","9","Brown",375.0,"USD","50003","Portland","Main",0
"RUCKSACK - LARGE","703060896117","F2020218833-1-MplBarkCmo-OS-USA","One Size","MapleBark",450.0,"USD","50003","Portland","Main",0
"TOTE BAG WITH ZIPPER","703060896155","F2020192728-1-MplBarkCmo-OS-USA","One Size","MapleBark",224.25,"USD","50003","Portland","Main",0
"DUFFLE - MEDIUM","703060896193","F2020195531-1-MplBarkCmo-OS-USA","OS - Brass","MapleBark",217.5,"USD","50003","Portland","Main",0
"TRAVEL KIT","703060896230","F2011070218-1-MplBarkCmo-OS-USA","One Size","MapleBark",161.25,"USD","50003","Portland","Main",0
"LOG CARRIER","703060896278","F11070280-1-MapleBark-020463521","One Size","MapleBark",161.25,"USD","50003","Portland","Main",0
"OUTFITTER WALLET","703060896315","F0320187879-1-MplBarkCmo-OS-USA","One Size","MapleBark",72.5,"USD","50003","Portland","Main",0
"PACKER WALLET","703060896346","F0320187880-1-MplBarkCmo-OS-USA","One Size","MapleBark",77.5,"USD","50003","Portland","Main",0
"FILSON X RUGGED SEAS SEAWORTHY TOTE (OIL FINISH TIN CLOTH)","703060896551","F2020255233-1-OtrGrn-OS-USA","One Size","OtterGreen",275.0,"USD","50003","Portland","Main",0
"PROSPECTOR REVERSIBLE HOODIE","703060896711","F1420237780-1-Cinder-S-BGD","S","Cinder",146.25,"USD","50003","Portland","Main",0
"PROSPECTOR REVERSIBLE HOODIE","703060896735","F1420237780-1-Cinder-M-BGD","M","Cinder",146.25,"USD","50003","Portland","Main",0
"PROSPECTOR REVERSIBLE HOODIE","703060896759","F1420237780-1-Cinder-L-BGD","L","Cinder",146.25,"USD","50003","Portland","Main",0
"PROSPECTOR REVERSIBLE HOODIE","703060896797","F1420237780-1-Cinder-XL-BGD","XL","Cinder",146.25,"USD","50003","Portland","Main",0
"PROSPECTOR REVERSIBLE HOODIE","703060896810","F1420237780-1-Cinder-2XL-BGD","XXL","Cinder",146.25,"USD","50003","Portland","Main",0
"LINED WOOL CAPE COAT","703060897695","F1420250178-1-BrnBlk-S-USA","S","BrnBlkTwil",650.0,"USD","50003","Portland","Main",0
"LINED WOOL CAPE COAT","703060897701","F1420250178-1-BrnBlk-M-USA","M","BrnBlkTwil",650.0,"USD","50003","Portland","Main",0
"LINED WOOL CAPE COAT","703060897718","F1420250178-1-BrnBlk-L-USA","L","BrnBlkTwil",650.0,"USD","50003","Portland","Main",0
"LINED WOOL CAPE COAT","703060897732","F1420250178-1-BrnBlk-XL-USA","XL","BrnBlkTwil",650.0,"USD","50003","Portland","Main",0
"LINED WOOL CAPE COAT","703060897749","F1420250178-1-BrnBlk-2XL-USA","XXL","BrnBlkTwil",650.0,"USD","50003","Portland","Main",0
"MACKINAW CAP","703060897787","F1320252978-1-ForGrn-S-USA","S","ForestGrn",66.5,"USD","50003","Portland","Main",0
"MACKINAW CAP","703060897794","F1320252978-1-ForGrn-M-USA","M","ForestGrn",66.5,"USD","50003","Portland","Main",0
"MACKINAW CAP","703060897800","F1320252978-1-ForGrn-L-USA","L","ForestGrn",66.5,"USD","50003","Portland","Main",0
"MACKINAW CAP","703060897817","F1320252978-1-ForGrn-XL-USA","XL","ForestGrn",66.5,"USD","50003","Portland","Main",0
"MACKINAW CAP","703060897824","F1320252978-1-ForGrn-2XL-USA","XXL","ForestGrn",66.5,"USD","50003","Portland","Main",0
"DUCKBILL CAP","703060897831","F1320255528-1-DrySage-OS-USA","One Size","DrySage",16.5,"USD","50003","Portland","Main",0
"WOOL VEST LINER (FAST TRACK) (LIABILITY)","703060897886","F1411010033-1-RedBlkPd-S-USA","S","RedBlkPld",168.75,"USD","50003","Portland","Main",0
"WOOL VEST LINER (FAST TRACK) (LIABILITY)","703060897893","F1411010033-1-RedBlkPd-M-USA","M","RedBlkPld",168.75,"USD","50003","Portland","Main",0
"WOOL VEST LINER (FAST TRACK) (LIABILITY)","703060897909","F1411010033-1-RedBlkPd-L-USA","L","RedBlkPld",168.75,"USD","50003","Portland","Main",0
"WOOL VEST LINER (FAST TRACK) (LIABILITY)","703060897923","F1411010033-1-RedBlkPd-XL-USA","XL","RedBlkPld",168.75,"USD","50003","Portland","Main",0
"WOOL VEST LINER (FAST TRACK) (LIABILITY)","703060897930","F1411010033-1-RedBlkPd-2XL-USA","XXL","RedBlkPld",168.75,"USD","50003","Portland","Main",0
"MACKINAW CAP","703060898203","F1320252978-1-Chr-S-USA","S","Charcoal",95.0,"USD","50003","Portland","Main",0
"MACKINAW CAP","703060898210","F1320252978-1-Chr-M-USA","M","Charcoal",95.0,"USD","50003","Portland","Main",0
"MACKINAW CAP","703060898227","F1320252978-1-Chr-L-USA","L","Charcoal",95.0,"USD","50003","Portland","Main",0
"MACKINAW CAP","703060898241","F1320252978-1-Chr-XL-USA","XL","Charcoal",95.0,"USD","50003","Portland","Main",0
"MACKINAW CAP","703060898258","F1320252978-1-Chr-2XL-USA","XXL","Charcoal",95.0,"USD","50003","Portland","Main",0
"S/S PIONEER GRAPHIC T-SHIRT","703060898333","F1420237378-1-Blk-S-USA","S","BlkCntry",60.0,"USD","50003","Portland","Main",0
"S/S PIONEER GRAPHIC T-SHIRT","703060898340","F1420237378-1-Blk-M-USA","M","BlkCntry",60.0,"USD","50003","Portland","Main",0
"S/S PIONEER GRAPHIC T-SHIRT","703060898357","F1420237378-1-Blk-L-USA","L","BlkCntry",60.0,"USD","50003","Portland","Main",0
"S/S PIONEER GRAPHIC T-SHIRT","703060898364","F1420237378-1-Blk-XS-USA","XS","BlkCntry",60.0,"USD","50003","Portland","Main",0
"S/S PIONEER GRAPHIC T-SHIRT","703060898371","F1420237378-1-Blk-XL-USA","XL","BlkCntry",60.0,"USD","50003","Portland","Main",0
